product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,materials_and_dimensions,pageUrl,scrape_date,supplier
BEMBA RUG,BEMBA RUG,category,RUGS,"
				<p>

</p><p></p>



The Bemba are named the royal clan or ""the people of the crocodile” in the provinces of Zambia. Their many legends and histories intertwine and cross generations, like the BEMBA Grey Rectangle Wool Rug with its many lines in hand-tufted wool, with grey and black colours. This soft rug has been carefully created thinking on the heritage of the tribe to give a smooth and special touch.



<br><p></p>			",https://www.brabbu.com/resources/images/products/245/gallery/bemba-wool-rug-modern-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 200 cm | 78,7""<br>Height 300 cm | 118,1""<div><br>MATERIALS<br>

Fabric hand-tufted dyed wool.

<br></div>                        ",https://www.brabbu.com/product/rugs/bemba/rug/,02/05/2023,brabbu
BYSCAINE RUG,BYSCAINE RUG,category,RUGS,"
				<p>

</p><p></p>



Trees have been venerated since immemorial times: they have their roots in the ground and their trunk and branches extended towards the sky. This concept is found in many of the world's religions as the tree that links the underworld and the Earth and holds up the Heavens. The BYSCAINE Rectangle Natural Wool Rug draws inspiration from the tree trunk, having the tree bark patterns on its surface, bringing nature into any room of your choice.



<br><p></p>			",https://www.brabbu.com/resources/images/products/246/gallery/byscaine-wool-rug-modern-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 360 cm | 141,7""


<br>Height 400 cm | 157,5""

<div><br>MATERIALS<br>

<b></b><i></i>Fabric hand-knotted natural wool.
<i></i></div><div>
<br></div>                        ",https://www.brabbu.com/product/rugs/byscaine/rug/,02/05/2023,brabbu
CUZCO RUG,CUZCO RUG,category,RUGS,"
				<p>

</p><p></p>



Cuzco, currently a city in Peru, was formerly the historic capital of the Inca Empire. CUZCO rectangular rug was inspired by the motifs used in the Inca textiles, known for the combination of different geometric patterns. CUZCO Rectangle Dyed Wool Rug is made in hand-tufted dyed wool and depicts a simplification of these patterns into different stripes of geometric shapes and lines, resulting in a sober but rhythmic composition.



<br><p></p>			",https://www.brabbu.com/resources/images/products/248/gallery/cuzco-wool-rug-contemporary-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 200 cm | 78,7""<br>Height 300 cm | 118,1""<div><br>MATERIALS<br>

<b></b>Fabric hand-tufted dyed wool.
</div><div>
<br></div>                        ",https://www.brabbu.com/product/rugs/cuzco/rug/,02/05/2023,brabbu
HIMBA RUG,HIMBA RUG,category,RUGS,"
				<p>

</p><p></p>



Himba is a southern Angola tribe, who lives in a land isolated by deserts and mountains and dresses in strictly traditional ways. Himba is famous for its beautiful women painted with ochre and long tresses wrapped in red clay. They have an extreme capacity to survive in hard conditions, a remarkable feature from where HIMBA is born: a strong, powerful, red rectangle coloured rug made from hand-knotted wool, taking to your home the warm sensations of Africa.



<br><p></p>			",https://www.brabbu.com/resources/images/products/251/gallery/himba-wool-rug-modern-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 200 cm | 78,7""<br>Height 300 cm | 118,1""<div><br>MATERIALS<br>

<b></b><b></b>Hand-knotted wool</div><div><b></b></div><div>
<br></div>                        ",https://www.brabbu.com/product/rugs/himba/rug/,02/05/2023,brabbu
IGBO RUG,IGBO RUG,category,RUGS,"
				<p>

</p><p></p>



Masks are one of the key features of Igbo culture, among the diverse customs, practices and traditions of their people. Here lies the secret from IGBO Rectangle Hand-knotted Wool Rug: the dark patterns resemble the masks they use, mainly in social satires, religious rituals, and secret society initiations. Made in hand-knotted dyed wool, this rug is the perfect accomplishment for all contemporary homes.



<br><p></p>			",https://www.brabbu.com/resources/images/products/252/gallery/igbo-hand-knotted-rug-in-wool-modern-contemporary-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 200 cm | 78,7""<br>Height 300 cm | 118,1""<div><br>MATERIALS<br>

<b></b>Fabric hand-knotted dyed wool.
</div><div>
<br></div>                        ",https://www.brabbu.com/product/rugs/igbo/rug/,02/05/2023,brabbu
KUBEO RUG,KUBEO RUG,category,RUGS,"
				<p>



In Amazon’s heart, one can find the Kubeo tribe, an ethnic group of the Colombian Amazon. KUBEO Rug was inspired by the greatest natural areas of primitive life, preserving their roots, habits and heritage. This rectangular rug is made in hand-knotted super dyed wool and its pattern is a mix of tribal and savage shapes, that create and balanced mix of dark green tones, depicting the dense Amazon forest.



<br></p>			",https://www.brabbu.com/resources/images/products/259/gallery/kubeo-hand-knotted-rug-in-wool-modern-contemporary-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <p>DIMENSIONS<br>Width 200 cm | 78,7""<br>Height 300 cm | 118,1""<br><br>MATERIALS<br>

<b></b>Fabric hand-knotted dyed wool.
</p><p>
<br></p>                        ",https://www.brabbu.com/product/rugs/kubeo/rug/,02/05/2023,brabbu
PAPUA RUG,PAPUA RUG,category,RUGS,"
				<p>



Papua New Guinea is one of the most culturally diverse countries on the planet. Like the tribal paintings characteristic from this country, PAPUA rectangular design presents strong and defined traits, whose dark tones make us travel through the local culture. Made in 100% Wool hand-tufted, PAPUA rug is very versatile, completing any interior decoration that will be full of personality, delicacy and strength.



<br></p>			",https://www.brabbu.com/resources/images/products/262/gallery/papua-wool-rug-modern-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <p>DIMENSIONS<br>Width 200 cm | 78,7""<br>Height 300 cm | 118,1""<br><br>MATERIALS<br>

<b></b>Fabric hand-tufted dyed wool.
</p><p>
<br></p>                        ",https://www.brabbu.com/product/rugs/papua/rug/,02/05/2023,brabbu
POPPY RUG,POPPY RUG,category,RUGS,"
				<p>



Poppy, a secular flower was in ancient times offered as a way of farewell. This flower has strong connotations, being associated with dreaming, fertility and resurrection. POPPY Rectangular Grey Rug illustrates the delicacy as well as the strength of nature, presenting a beautiful combination of different grey shades. This rug is made of hand-tufted 100% wool and is perfect for interior ambiences like living rooms and bedrooms.


<br></p>			",https://www.brabbu.com/resources/images/products/263/gallery/poppy-wool-rug-contemporary-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <p>

DIMENSIONS<br>Width 200 cm | 78,7""<br>Height 300 cm | 118,1""</p><p><br>

MATERIALS<br>

<b></b>Fabric hand-tufted dyed wool.


<br></p>                        ",https://www.brabbu.com/product/rugs/poppy/rug/,02/05/2023,brabbu
SURMA RUG,SURMA RUG,category,RUGS,"
				<p>





Surma is a panethnicity residing in South Sudan and southwestern Ethiopia. They have a fierce culture that includes stick fighting called Donga. This brings great prestige to men and they are very competitive and fearless about a dangerous injury. Inspired by these powerful battles and brave warriors the SURMA Rectangular Blue Wool Rug is born, brave and strong, in hand-knotted dyed wool, bringing strength to your space.




<br></p>			",https://www.brabbu.com/resources/images/products/266/gallery/surma-wool-rug-modern-contemporary-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 200 cm | 78,7""<br>Height 300 cm | 118,1""<div><br>MATERIALS<br>

<b></b>Fabric hand-knotted dyed wool.<b></b>

</div>                        ",https://www.brabbu.com/product/rugs/surma/rug/,02/05/2023,brabbu
TURKANA RUG,TURKANA RUG,category,RUGS,"
				<p>

</p><p></p>



Turkana tribe is native from Northwest Kenya. They expanded Southwards, by conquering ethnic nations employing superior tactics of war, better weapons, and military organization. This path they have taken is visible on the TURKANA Rectangular Rug motifs, hand-tufted wool with the colours of the arid landscapes areas from this side of Africa, making the drums of soul sound louder wherever TURKANA Rug is placed.



<br><p></p>			",https://www.brabbu.com/resources/images/products/267/gallery/turkana-wool-rug-modern-contemporary-design-by-brabbu-1.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 200 cm | 78,7""<br>Height 300 cm | 118,1""<div><br>MATERIALS</div><div><b></b>Hand-tufted dyed wool.<b></b><br><br>

<br></div>                        ",https://www.brabbu.com/product/rugs/turkana/rug/,02/05/2023,brabbu
BALTIC RUG II,BALTIC RUG II,category,RUGS,"
				<p>



The Baltic Sea, located in Scandinavia, has several water types and different blue shades which compose it. The BALTIC Rug really embodies the essence of the Baltic Sea, having a blue colour gradient. This versatile round designed rug is a harmonious item that simultaneously transmits the strength of the sea and the softness of the blue colour. BALTIC Blue Round Rug will bring nature and fierceness to your home decor.



<br></p>			",https://www.brabbu.com/resources/images/products/291/gallery/baltic_rug_2_1_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS&nbsp;<div>Diameter 300 cm | 118,11""&nbsp;</div><div><div><br></div><div>MATERIALS&nbsp;</div><div>

<b></b>Fabric hand-tufted dyed wool.<b></b>

</div></div>                        ",https://www.brabbu.com/product/rugs/baltic/rug-ii/,02/05/2023,brabbu
BEMBA RUG II,BEMBA RUG II,category,RUGS,"
				<p>



The Bemba are named the royal clan or ""the people of the crocodile” in the provinces of Zambia. Their many legends and histories intertwine and cross generations, like the BEMBA Grey Round Wool Rug with its many lines in hand-tufted wool, with grey and black colours. This soft rug has been carefully created thinking on the heritage of the tribe to give a smooth and special touch.



</p>			",https://www.brabbu.com/resources/images/products/293/gallery/bemba_rug_2_1_540x505.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <div><div>DIMENSIONS</div><div>Diameter&nbsp;300 cm | 118,11”</div><div><br></div><div>MATERIALS&nbsp;</div><div>

<b></b>Fabric hand-tufted dyed wool.<b></b>

</div></div>

<br>                        ",https://www.brabbu.com/product/rugs/bemba/rug-ii/,02/05/2023,brabbu
BYSCAINE RUG II,BYSCAINE RUG II,category,RUGS,"
				<p>





Trees have been venerated since immemorial times: they have their roots in the ground and their trunk and branches extended towards the sky. This concept is found in many of the world's religions as the tree that links the underworld and the Earth and holds up the Heavens. The BYSCAINE Round Natural Wool Rug draws inspiration from the tree trunk, having the tree bark patterns on its surface, bringing nature into any room of your choice.




<br></p>			",https://www.brabbu.com/resources/images/products/294/gallery/byscaine-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <div>DIMENSIONS</div><div>Diameter&nbsp;300 cm | 118,11”</div><div><br></div><div>MATERIALS&nbsp;</div><div><b></b>Fabric hand-knotted natural wool.<b></b></div><div><br>

</div>                        ",https://www.brabbu.com/product/rugs/byscaine/rug-ii/,02/05/2023,brabbu
CUZCO RUG II,CUZCO RUG II,category,RUGS,"
				<p>



Cuzco, currently a city in Peru, was formerly the historic capital of the Inca Empire. CUZCO Round Rug was inspired by the motifs used in the Inca textiles, known for the combination of different geometric patterns. CUZCO Round Dyed Wool Rug is made in hand-tufted dyed wool and depicts a simplification of these patterns into different stripes of geometric shapes and lines, resulting in a sober but rhythmic composition.



<br></p>			",https://www.brabbu.com/resources/images/products/296/gallery/cuzco-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <div>DIMENSIONS</div><div>Diameter&nbsp;300 cm | 118,11”</div><div><br></div><div>MATERIALS&nbsp;</div><div>

<b></b>Fabric hand-tufted dyed wool.<b></b>

</div>                        ",https://www.brabbu.com/product/rugs/cuzco/rug-ii/,02/05/2023,brabbu
GOBI RUG II,GOBI RUG II,category,RUGS,"
				<p>

</p><p>



The Gobi is known for its hardest arid conditions and is the largest and driest desert in Asia, bounded by Mongolian and Chinese mountains to all sides. GOBI hand-tufted 

botanical silk&nbsp;rug depicts the extreme and opposite conditions that occur in this desert through its dark grey and sandy tones, applied in irregular but incisive shapes. GOBI Round Botanical Silk

Rug fits well in a sober and strong ambience of a living room or a dining room.



</p><p></p>			",https://www.brabbu.com/resources/images/products/298/gallery/gobi-rug-2-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        <div>DIMENSIONS</div><div>Diameter&nbsp;300 cm | 118,11”</div><div><br></div><div>MATERIALS&nbsp;</div><div>Hand-tufted dyed wool.&nbsp;</div>                        ",https://www.brabbu.com/product/rugs/gobi/rug-ii/,02/05/2023,brabbu
HIMBA RUG II,HIMBA RUG II,category,RUGS,"
				<p>



Himba is a southern Angola tribe, who lives in a land isolated by deserts and mountains and dresses in strictly traditional ways. Himba is famous for its beautiful women painted with ochre and long tresses wrapped in red clay. They have an extreme capacity to survive in hard conditions, a remarkable feature from where HIMBA is born: a strong, powerful, red round coloured rug made from hand-knotted wool, taking to your home the warm sensations of Africa.



<br></p>			",https://www.brabbu.com/resources/images/products/300/gallery/himba-rug-2-1-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<br><div>Diameter&nbsp;300 cm | 118,11”</div><div><br>MATERIALS<br>

<div><b></b>Hand-knotted wool
</div><div></div>

<br></div>                        ",https://www.brabbu.com/product/rugs/himba/rug-ii/,02/05/2023,brabbu
IGBO RUG II,IGBO RUG II,category,RUGS,"
				<p>



Masks are one of the key features of Igbo culture, among the diverse customs, practices and traditions of their people. Here lies the secret from IGBO Round Hand-knotted Wool Rug: the dark patterns resemble the masks they use, mainly in social satires, religious rituals, and secret society initiations. Made in hand-knotted dyed wool, this rug is the perfect accomplishment for all contemporary homes.



<br></p>			",https://www.brabbu.com/resources/images/products/299/gallery/igbo-rug-2-HR.jpg,,,,,,,,,,https://www.youtube.com/embed/QTnHlqGdyT8?rel=0,Made by Order,"
                        DIMENSIONS<br>Diameter&nbsp;300 cm | 118,11”<br><div><br></div><div>MATERIALS<br>

<div><b></b>Fabric hand-knotted dyed wool.
</div><div></div>

<br></div>                        ",https://www.brabbu.com/product/rugs/igbo/rug-ii/,02/05/2023,brabbu
