product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,materials_and_dimensions,pageUrl,scrape_date,supplier
EARTH 2 SEAT SOFA,EARTH 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



The compelling rotation of the Earth around its axis inspired the creation of EARTH 2 Seat Sofa. Upholstered in cotton velvet, this 2 seat sofa with shelter-style arms has a unique hammered brass back with golden polished nailhead trim. It is this velvet 2 seat sofa that will make a statement in modern interior design.



<br><p></p>			",https://www.brabbu.com/resources/images/products/175/gallery/earth-velvet-sofa-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/175/gallery/previews/earth-velvet-sofa-modern-design-2.jpg,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 181 cm | 71,25”<br>Depth 76 cm | 29,92”<br>Height 78 cm | 30,70”<br>Seat Height 44 cm | 17,32”<br>Seat Depth 62 cm | 24,40”<br>Armrest Height 63 cm | 24,80”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS II - colour 12</div><div>BACK AND BASE Glossy hammered brass.</div><div><b></b>NAILS In golden polished.<br>

</div><div><br>FABRIC / LEATHER REQUEST<br>COM 12,5 mts | 492,16” (Standard width 1,40mts | 55”)<br>COL 192,5 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/earth/2-seat-sofa/,02/05/2023,brabbu
IBIS 2 SEAT SOFA,IBIS 2 SEAT SOFA,upholstery,Sofas,"<p></p><p></p>



Ibis are beautiful birds known for their long slim legs. Just like IBIS 2 Seat Sofa, an elegant seating solution. Upholstered in cotton velvet, this 2 seat sofa with an aged brass nailheads trim will be the focal point of any living room set. This contemporary 2 seat sofa will bring elegance and comfort to any room.



<br><p></p>",https://www.brabbu.com/resources/images/products/176/gallery/7.jpg,https://www.brabbu.com/resources/images/products/176/gallery/2.jpg,https://www.brabbu.com/resources/images/products/176/gallery/3.jpg,https://www.brabbu.com/resources/images/products/176/gallery/4.jpg,https://www.brabbu.com/resources/images/products/176/gallery/5.jpg,https://www.brabbu.com/resources/images/products/176/gallery/6.jpg,https://www.brabbu.com/resources/images/products/176/gallery/7.jpg,https://www.brabbu.com/resources/images/products/176/gallery/8.jpg,https://www.brabbu.com/resources/images/products/176/gallery/9.jpg,https://www.brabbu.com/resources/images/products/176/gallery/10.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<br>Width 144 cm | 56,69”<br>Depth 67 cm | 26,37”<br>Height 82 cm | 32,28”<br>Seat Height 45 cm | 17,71”<br>Seat Depth 48 cm | 18,89”<br>Armrest Height 74 cm | 29,13”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 28</div><div>LEGS In ash with walnut stain matte varnish and aged brass details.</div><div><b></b>NAILS In aged brass.</div><div><br></div><div></div></span>",https://www.brabbu.com/home/product/upholstery/ibis/2-seat-sofa,02/05/2023,brabbu
INCA 2 SEAT SOFA,INCA 2 SEAT SOFA,upholstery,Sofas,"
				<p>





The Inca Empire was a remarkable civilisation known for its brilliantly weaved and coloured clothes. INCA 2 Seat Sofa took inspiration from this compelling culture. Upholstered in cotton velvet and with legs in ebony wood veneer with a glossy varnish, this mid-century modern 2 seat sofa will stand beautifully in a living room set.




<br></p>			",https://www.brabbu.com/resources/images/products/177/gallery/inca-2-seater-sofa-mid-century-modern-design-2.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-4.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/177/gallery/previews/inca-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.youtube.com/embed/sy7dce-fU6E?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 130 cm | 51,18”<br>Depth 87 cm | 34,25”<br>Height 99 cm | 38,97”<br>Seat Height 45 cm | 17,72”<br>Seat Depth 54 cm | 21,26”<br>Armrest Height 53 cm | 20,87”<div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS IV - colour 3</div><div>LEGS In ebony wood veneer with glossy varnish.</div><div><b></b>NAILS In polished gold.</div><div><br></div><div>FABRIC / LEATHER REQUEST<br>COM 9,5 mts | 374,01” (Standard width 1,40mts | 55”)<br>COL 146,3 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/inca/2-seat-sofa/,02/05/2023,brabbu
KAROO 2 SEAT SOFA,KAROO 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



A semi-desert area in South Africa was the perfect environment to be the inspiration behind KAROO 2 Seat Sofa. With a unique sofa design and fully upholstered in satin, it is sure to impress, whether as a living room or bedroom sofa. This satin upholstered 2 seat sofa will bring an extra design touch to a modern contemporary design.



<br><p></p>			",https://www.brabbu.com/resources/images/products/178/gallery/karoo-2-seater-sofa-contemporary-design-1.jpg,https://www.brabbu.com/resources//images/products/178/gallery/previews/karoo-2-seater-sofa-contemporary-design-2.jpg,,,,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 140 cm | 55,12”<br>Depth 73 cm | 28,74”<br>Height 71 cm | 27,95”<br>Seat Height 49 cm | 19,29”<br>Seat Depth 55 cm | 21,65”<br>Armrest Heght 70 cm | 27,55”<div><br>MATERIALS</div><div>FABRIC Satin BB HANOI I - colour 12</div><div><b></b>LEGS Fully upholstered.<br>

</div><div><br>FABRIC / LEATHER REQUEST<br>COM 6,5 mts | 255,90” (Standard width 1,40mts | 55”)<br>COL 100,1 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/karoo/2-seat-sofa/,02/05/2023,brabbu
MAASAI 2 SEAT SOFA,MAASAI 2 SEAT SOFA,upholstery,Sofas,"
				<p>











A mid-century modern furniture item that pays tribute to elderly people at MAASAI tribes which are highly respected. MAASAI 2 seater sofa has the aim to transmit confidence for the next day. The MAASAI 2 seater sofa is upholstered in satin with legs in gold glossy leaf, will give you strength when needed and you will find comfort in this mid-century modern furniture item as well.









<br></p>			",https://www.brabbu.com/resources/images/products/750/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/750/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?rel=0,Made by Order,"
                        <p></p>



DIMENSIONS<br>Width 137 cm | 53,93""<br>Depth 71 cm | 27,95""<br>Height 72 cm | 28,34""<div>Seat Heigh 42,5&nbsp;cm | 16,73""</div><div>Seat Depth 60&nbsp;cm | 23,62""&nbsp;</div><div>Armrest Height 72&nbsp;cm | 28,34""

 &nbsp;&nbsp;&nbsp;<br><div><br></div><div>MATERIALS</div><div>

<b></b>



FABRIC Satin&nbsp;</div><div>FABRIC REFERENCE HANOI I 07&nbsp;</div><div>FABRIC NEEDED 7 mts | 275,59” (Standard width 1,40mts | 55”)&nbsp;</div><div>LEGS Gold glossy leaf&nbsp;</div><div>NAILS Golden polished

</div>

<p></p></div>                        ",https://www.brabbu.com/product/upholstery/maasai/2-seat-sofa/,02/05/2023,brabbu
N20 2 SEAT SOFA,N20 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>





Symbol of knowledge and rebirth, Nº20 2 Seat Sofa was raised through a long journey of 24 prototypes. This fabric sofa, fully upholstered in twill, features a nailhead trim that adds subtle sophistication. Full of strength and determination, this twill 2 seat sofa is sure to make an impression in your modern home design.




<br><p></p>			",https://www.brabbu.com/resources/images/products/183/gallery/n20-2-seater-sofa-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/183/gallery/previews/n20-2-seater-sofa-modern-design-2.jpg,,,,,,,,,https://www.youtube.com/embed/sy7dce-fU6E?rel=0,Made by Order,"
                        DIMENSIONS<br>Width140 cm | 55,12”<br>Depth 80 cm | 31,50”<br>Height 91 cm | 35,83”<br>Seat Height 42 cm | 16,54”<br>Seat Depth 56 cm | 22,05”<br>Armrest Height 66 cm | 25,98”<div><br>MATERIALS</div><div>FABRIC Twill BB DARIEN II - colour 28</div><div>LEGS Fully upholstered.</div><div><b></b>NAILS In gold polished.</div><div><br></div><div>FABRIC / LEATHER REQUEST<br>COM 8,5 mts | 334,64” (Standard width 1,40mts | 55”)<br>COL 130,90 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/n20/2-seat-sofa/,02/05/2023,brabbu
NAJ 2 SEAT SOFA,NAJ 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



Guatemala was the stage of one of the most important discoveries in the twentieth century - the Naj Tunich. Inspired by it is NAJ 2 Seat Sofa, a small sofa fully upholstered in cotton velvet with nickeled nails. This fully upholstered black 2 seat sofa is sure to make a statement in a modern living room.



<br><p></p>			",https://www.brabbu.com/resources/images/products/182/gallery/naj-2-seater-sofa-mid-century-modern-design-1.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-2.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.brabbu.com/resources//images/products/182/gallery/previews/naj-2-seater-sofa-mid-century-modern-design-3.jpg,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 142 cm | 55,90”<br>Depth 77 cm | 30,31”<br>Height&nbsp;79 cm | 31,10”<div>Seat Height 42 cm | 16,53”<br>Seat Depth 59 cm | 23,22”</div><div><br>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 19</div><div>LEGS Fully upholstered.</div><div><b></b>NAILS Nickeled.<b><p></p></b></div><div>FABRIC / LEATHER REQUEST<br>COM 7 mts | 275,59” (Standard width 1,40mts | 55”)<br>COL 107,8 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/naj/2-seat-sofa/,02/05/2023,brabbu
SIKA 2 SEAT SOFA,SIKA 2 SEAT SOFA,upholstery,Sofas,"
				<p></p><p></p>



Sika is a deer specimen rooted in Japan whose strength and elegance inspired SIKA 2 Seat Sofa. The most distinctive features of this wing sofa are the button detailing on the inner back, the nailhead trim and the brass details of the arms. That is why SIKA High-back 2 Seat Sofa fits a strong living room set.



<br><p></p>			",https://www.brabbu.com/resources/images/products/187/gallery/sika-2-seat-sofa-mid-century-furniture-1.jpg,,,,,,,,,,https://www.youtube.com/embed/sy7dce-fU6E?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 140 cm | 55,11”<br>Depth 87 cm | 34,25”<br>Height 110 cm | 43,30”<br>Seat Height 44 cm | 17,32”<br>Seat Depth 52 cm | 20,47”<br>Armrest Height 63 cm | 24,80”<div><br>MATERIALS</div><div></div><div>FABRIC Synthetic leather LERIDA IV 02</div><div>LEGS Black lacquer glossy</div><div>NAILS Golden polished</div><div>HANDHOLD Polished brass glossy</div><div></div><div><br>FABRIC / LEATHER REQUEST<br>COM 12,5 mts | 492,12” (Standard width 1,40mts | 55”)<br>COL 192,5 sq ft<br><br></div>                        ",https://www.brabbu.com/product/upholstery/sika/2-seat-sofa/,02/05/2023,brabbu
ESSEX CORNER SOFA,ESSEX CORNER SOFA,upholstery,Sofas,"<p>



Metamorphosis is the transformation process from caterpillar to butterfly. It inspired the creation of ESSEX Corner Sofa. This velvet corner sofa is upholstered in velvet and has a base in brushed aged brass matte that adds charisma. It will add refined elegance to any living room set that only velvet sofas are capable of.



<br></p>",https://www.brabbu.com/resources/images/products/661/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/661/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/661/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/661/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/661/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/661/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/661/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/661/gallery/8_800x500.jpg,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<br>WIDTH 300 cm | 45,27”<br>DEPTH 300 cm | 40,15”<br>HEIGHT 79 cm | 30,70”<br>SEAT HEIGHT 42 cm | 16,92”<br>SEAT DEPTH 58 cm | 25,59”<br>ARMREST HEIGHT 69 cm | 24,80”<br><br>MATERIALS<div>FABRIC: Velvet MOSS I 05</div><div>BASE: brushed aged brass matte<div><div><br>FABRIC NEEDED 25 mts | 984.25” (Standard width 1,40mts | 55”)<br><br></div></div></div></span>",https://www.brabbu.com/home/product/upholstery/essex/corner-sofa,02/05/2023,brabbu
FITZROY CORNER SOFA,FITZROY CORNER SOFA,upholstery,Sofas,"<p></p><div><div><div><p></p><div><div><div><div><p></p></div></div></div></div></div></div></div><div>			<div>				<div>					<p></p><div><div><div><div><p></p><div><div><div><div><p></p></div></div></div></div><p></p><div><div><div><div><p></p></div></div></div></div><div><div><div><div><p></p><div><div><div><p></p></div></div></div></div></div></div></div>

</div></div></div></div>

FITZROY Sofa is inspired in Mount Fitz Roy, a mountain in Patagonia, whose name is a tribute to Robert FitzRoy, the captain of the ship that transported Charles Darwin in his travel around the world. This curved sofa, with its back inspired in the outstanding mountain shape, is fully upholstered in cotton velvet and the base is in matte casted brass. FITZROY Modern Corner Sofa will add an organic element to any living room set.

<br><p></p>				</div>			</div>		</div>	 	 <br><p></p>",https://www.brabbu.com/resources/images/products/657/gallery/fitzroy-blue-corner-sofa-4.jpg,https://www.brabbu.com/resources/images/products/657/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/657/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/657/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/657/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/657/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/657/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/657/gallery/fitzroy-blue-corner-sofa-1.jpg,https://www.brabbu.com/resources/images/products/657/gallery/fitzroy-blue-corner-sofa-2.jpg,https://www.brabbu.com/resources/images/products/657/gallery/fitzroy-blue-corner-sofa-3.jpg,https://www.youtube.com/embed/e4bFgpOj-RQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<div>WIDTH&nbsp;335 cm | 131,88”<div>DEPTH 285 cm | 112,20''<br>HEIGHT 86 cm | 33,85”<br></div><div>


<br><div>MATERIALS</div><div>FABRIC Cotton velvet BB MOSS I - colour 56</div><div>LEGS in matte casted brass.</div><div><b></b><br>

</div><div>


<br>
	
&nbsp;</div></div></div></span>",https://www.brabbu.com/home/product/upholstery/fitzroy/corner-sofa,02/05/2023,brabbu
BOURBON ROUND SOFAS,BOURBON ROUND SOFAS,upholstery,Sofas,"<p>



With origins in France, the House of Bourbon was a dynasty known for its class and splendour BOURBON Round Sofa embodies this grandeur through its button-tufted inner back, rich cotton velvet and a base in matte aged brass. This round green velvet sofa makes up any reﬁned ambience, elevating your modern home design.



<br></p>",https://www.brabbu.com/resources/images/products/676/gallery/bourbon-round-sofa-2.jpg,https://www.brabbu.com/resources/images/products/676/gallery/bourbon-round-sofa-2.jpg,https://www.brabbu.com/resources/images/products/676/gallery/bourbon-round-sofa-3.jpg,https://www.brabbu.com/resources/images/products/676/gallery/bourbon-round-sofa-4.jpg,https://www.brabbu.com/resources/images/products/676/gallery/bourbon-round-sofa-5.jpg,,,,,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<span>DIMENSIONS<div></div>WIDTH 205 cm | 80,70”   <div>DEPTH 125 cm | 49,21”  <div>HEIGHT 90 cm | 35,43”</div><div>SEAT HEIGHT 47 cm | 18,50”&nbsp;</div><div>SEAT DEPTH  56 cm | 22,04” 

<br><br>MATERIALS</div><div><b></b>FABRIC Cotton velvet BB MOSS I - colour 30</div><div>BASE In brushed brass with mate ﬁnish.<b></b></div><div><br>

<br></div><div><br></div><div>FABRIC NEEDED&nbsp;</div><div>11 mts | 433,07” (Standard width 1,40mts | 55”)<br><br></div><div></div></div></span>",https://www.brabbu.com/home/product/upholstery/bourbon/round-sofas,02/05/2023,brabbu
