product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,materials_and_dimensions,pageUrl,scrape_date,supplier
SEQUOIA II CENTER TABLE,SEQUOIA II CENTER TABLE,casegoods,Center Tables,"

Sequoia is one of the largest and tallest trees in the world that grows in California. Just like it, SEQUOIA Center Table is a force of Nature. The distinct forest green marble top combines with the base in aged textured liquid metal matte. This green marble centre table proves the beauty of the action of time.

<br>",https://www.brabbu.com/resources/images/products/719/gallery/sequoia-ii-center-table-9.jpg,https://www.brabbu.com/resources/images/products/719/gallery/sequoia-ii-center-table-2.jpg,https://www.brabbu.com/resources/images/products/719/gallery/sequoia-ii-center-table-3.jpg,https://www.brabbu.com/resources/images/products/719/gallery/sequoia-ii-center-table-4.jpg,https://www.brabbu.com/resources/images/products/719/gallery/sequoia-ii-center-table-5.jpg,https://www.brabbu.com/resources/images/products/719/gallery/sequoia-ii-center-table-6.jpg,https://www.brabbu.com/resources/images/products/719/gallery/sequoia-ii-center-table-13.jpg,https://www.brabbu.com/resources/images/products/719/gallery/sequoia-ii-center-table-8.jpg,https://www.brabbu.com/resources/images/products/719/gallery/sequoia-ii-center-table-9.jpg,https://www.brabbu.com/resources/images/products/719/gallery/sequoia-ii-center-table-7.jpg,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/casegoods/sequoia-ii/center-table,28/04/2023,brabbu
SHERWOOD CENTER TABLE,SHERWOOD CENTER TABLE,casegoods,Center Tables,"
				<p></p><p></p>



From the legend of Robin Hood arises SHERWOOD Center Table. A rectangular coffee table with a base in wood with black lacquer and a top in glossy walnut root veneer with gold leaf frame. This midcentury modern wood centre table is ideal for fierce home decor.



<br><p></p>			",https://www.brabbu.com/resources/images/products/119/gallery/sherwood-center-table-3-HR.jpg,https://www.brabbu.com/resources//images/products/119/gallery/previews/sherwood-center-table-2-HR.jpg,https://www.brabbu.com/resources//images/products/119/gallery/previews/sherwood-center-table-4-HR.jpg,https://www.brabbu.com/resources//images/products/119/gallery/previews/sherwood-center-table-4-HR.jpg,https://www.brabbu.com/resources//images/products/119/gallery/previews/sherwood-center-table-4-HR.jpg,https://www.brabbu.com/resources//images/products/119/gallery/previews/sherwood-center-table-4-HR.jpg,https://www.brabbu.com/resources//images/products/119/gallery/previews/sherwood-center-table-4-HR.jpg,https://www.brabbu.com/resources//images/products/119/gallery/previews/sherwood-center-table-4-HR.jpg,https://www.brabbu.com/resources//images/products/119/gallery/previews/sherwood-center-table-4-HR.jpg,https://www.brabbu.com/resources//images/products/119/gallery/previews/sherwood-center-table-4-HR.jpg,https://www.youtube.com/embed/k9gnVsQLB8g?rel=0,In Stock,"
                        DIMENSIONS<br>Width 160 cm | 63""<br>Depth 100 cm | 39,4""<br>Height 40 cm | 15,7”<div><br>MATERIALS<br></div>

<b><p></p></b><p>Structure in glossy black lacquer.</p><p>Top in glossy walnut root veneer with gold leaf frame.</p><b><p></p></b><br>

<div><br>
	
<br></div><div><br><br></div>                        ",https://www.brabbu.com/product/casegoods/sherwood/center-table/,28/04/2023,brabbu
SHINTO RECTANGLE CENTER TABLE,SHINTO RECTANGLE CENTER TABLE,casegoods,Center Tables,"









A Shinto shrine is a structure whose main purpose is to house - ‘enshrine’ - one or more ‘kami’ or gods. Its most important chamber is used for the safekeeping of sacred objects. SHINTO Rectangle Center Table was designed with a gloss black lacquered structure and ash wood veneer white tabletop, this rectangular centre table will keep safe everything you set on it. This modern black rectangular centre table will bring a touch of sophistication into any modern classic design set.









<br>",https://www.brabbu.com/resources/images/products/778/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/778/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/778/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/778/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/778/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/778/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/778/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/778/gallery/8_800x500.jpg,https://www.brabbu.com/resources/images/products/778/gallery/9_800x500.jpg,https://www.brabbu.com/resources/images/products/778/gallery/10_800x500.jpg,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,"<p>

DIMENSIONS</p><p>

WIDTH 160 cm | 62,99”


<br></p><p>



DEPTH 100 cm | 39,37”


</p><p>

HEIGHT 48 cm | 18,89”









<br></p><p><br></p><p>

MATERIALS</p><p>TABLE TOP 

Ash wood veneer with white translucent paint

&nbsp;</p><p>STRUCTURE 

Glossy black lacquered



<br></p>",https://www.brabbu.com/home/product/casegoods/shinto-rectangle/center-table,28/04/2023,brabbu
SHINTO ROUND CENTER TABLE,SHINTO ROUND CENTER TABLE,casegoods,Center Tables,"
				<p>









A Shinto shrine is a structure whose main purpose is to house - ‘enshrine’ - one or more ‘kami’ or gods. Its most important chamber is used for the safekeeping of sacred objects. SHINTO Round Center Table has a gloss black lacquered structure and a tabletop in grey mirror, making it a showstopper in any modern home decor. Place this round black center table in any living room set and witness it becoming the main focal point.



<br></p>			",https://www.brabbu.com/resources/images/products/826/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/826/gallery/previews/2_167x93.jpg,https://www.brabbu.com/resources//images/products/826/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/826/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/826/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/826/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/826/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/826/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/826/gallery/previews/3_167x93.jpg,https://www.brabbu.com/resources//images/products/826/gallery/previews/3_167x93.jpg,https://www.youtube.com/embed/gf_Tt02I2W4?rel=0,Made by Order,"
                        <p>

DIMENSIONS</p><p>

WIDTH 







120 cm | 47,24”










<br></p><p>



DEPTH&nbsp; 





120 cm | 47,24”










</p><p>

HEIGHT 







41 cm | 16,14”



















<br></p><p><br></p><p>

MATERIALS</p><p></p>



TABLE TOP Clear mirror<div>STRUCTURE Glossy black lacquered<br></div><div>&nbsp;



<p>







<br></p></div>                        ",https://www.brabbu.com/product/casegoods/shinto-round/center-table/,28/04/2023,brabbu
ANTIGUA CENTER TABLE,ANTIGUA CENTER TABLE,casegoods,Center Tables,"The circular shapes and round design of this elementary center table are inspired by the mountains surrounding the Guatemalan coffee plantation in Antigua City. The height of the mountains reaching the skies and emerging from the plains where some of the world's best coffee beans are grown inspired the setting of the modular pieces for this item. With a walnut circular body and a carrara marble top, this modern center table besides presenting a versatile decoration assemble has also a fine inox dark bronze strip that provides it with a modern appeal.",https://www.brabbu.com/resources/images/products/785/gallery/02.jpg,https://www.brabbu.com/resources/images/products/785/gallery/02.jpg,https://www.brabbu.com/resources/images/products/785/gallery/03.jpg,https://www.brabbu.com/resources/images/products/785/gallery/04.jpg,https://www.brabbu.com/resources/images/products/785/gallery/05.jpg,,,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/casegoods/antigua/center-table,28/04/2023,brabbu
AQUARIUS CENTER TABLE,AQUARIUS CENTER TABLE,casegoods,Center Tables,"Aquarius is a very unique round center table. An evocative of a fine jewelry piece, this striking table blends a certain delicacy with its contrasting strong character. Perfect for your contemporary living room, Aquarius will add a touch of elegance to your home décor. Its tempered smoked glass top rests on a perfectly curved polished stainless steel base.",https://www.brabbu.com/resources/images/products/786/gallery/03.jpg,https://www.brabbu.com/resources/images/products/786/gallery/02.jpg,https://www.brabbu.com/resources/images/products/786/gallery/03.jpg,https://www.brabbu.com/resources/images/products/786/gallery/04.jpg,https://www.brabbu.com/resources/images/products/786/gallery/05.jpg,https://www.brabbu.com/resources/images/products/786/gallery/06.jpg,,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/casegoods/aquarius/center-table,28/04/2023,brabbu
CRACKLE CENTER TABLE,CRACKLE CENTER TABLE,casegoods,Center Tables,"Following the same inspirational lines as the Crackler family, this modern center table stands itself by the complexity of the manual work on the brass and the technique used to apply the walnut root veneer. It will fit as a hotel lobby element as well as a table for the intimacy of your house.",https://www.brabbu.com/resources/images/products/868/gallery/01.jpg,,,,,,,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/casegoods/crackle/center-table,28/04/2023,brabbu
EDEN CENTER TABLE,EDEN CENTER TABLE,casegoods,Center Tables,"Eden is inspired by the mystic behind the name. This side table represents a part of the tree of knowledge and the tale of the birth of desire. Fully made of polished casted brass, with a delicately engraved top exposing the heart of a golden tree to the very heart of a home. Available a set of two side tables and also an elegant and highly decorative modern center table.",https://www.brabbu.com/resources/images/products/793/gallery/05.jpg,https://www.brabbu.com/resources/images/products/793/gallery/02.jpg,https://www.brabbu.com/resources/images/products/793/gallery/03.jpg,https://www.brabbu.com/resources/images/products/793/gallery/04.jpg,https://www.brabbu.com/resources/images/products/793/gallery/05.jpg,https://www.brabbu.com/resources/images/products/793/gallery/06.jpg,https://www.brabbu.com/resources/images/products/793/gallery/07.jpg,https://www.brabbu.com/resources/images/products/793/gallery/08.jpg,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/casegoods/eden/center-table,28/04/2023,brabbu
EDEN SERIES CENTER TABLE,EDEN SERIES CENTER TABLE,casegoods,Center Tables,"Born from master artisans and the ancient technique of polished cast brass, these statement design pieces incorporate nature-inspired design with industrious welding techniques, being manually assembled, making each piece unique. With delicate lines and bold details, a manually engraved top exposes the heart of a golden tree, boasting a sinuous gold plated base that stood the test of time. It is available in groups of 7, 8 or 14 pieces, with different heights, for unexpected combinations.",https://www.brabbu.com/resources/images/products/815/gallery/04.jpg,https://www.brabbu.com/resources/images/products/815/gallery/02.jpg,https://www.brabbu.com/resources/images/products/815/gallery/03.jpg,https://www.brabbu.com/resources/images/products/815/gallery/04.jpg,https://www.brabbu.com/resources/images/products/815/gallery/05.jpg,https://www.brabbu.com/resources/images/products/815/gallery/06.jpg,https://www.brabbu.com/resources/images/products/815/gallery/07.jpg,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/casegoods/eden-series/center-table,28/04/2023,brabbu
EMPIRE POPLAR ROOT CENTER TABLE,EMPIRE POPLAR ROOT CENTER TABLE,casegoods,Center Tables,"The Empire Center Table is to find itself in the very heart of the most memorable of events and celebrations. It begs meaningful conversation and years of toasts, symbolizing the union of friendship and the celebration of life. Designed and built to make an impression and deliver an unmatched experience, this exquisite piece will add a breathtaking touch of elegance and glamour to your luxury living room.",https://www.brabbu.com/resources/images/products/818/gallery/02.jpg,https://www.brabbu.com/resources/images/products/818/gallery/02.jpg,https://www.brabbu.com/resources/images/products/818/gallery/03.jpg,https://www.brabbu.com/resources/images/products/818/gallery/04.jpg,https://www.brabbu.com/resources/images/products/818/gallery/5.jpg,,,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/casegoods/empire-poplar-root/center-table,28/04/2023,brabbu
LAPIAZ POPLAR CENTER TABLE,LAPIAZ POPLAR CENTER TABLE,casegoods,Center Tables,"Lapiaz wooden center table takes exceptional craftsmanship and design to a new realm. A functional artwork conceived in three modules for unexpected combinations. Its organic features are achieved through the manual fitting of the polished brass sheet and finished by a warm poplar root veneer. The hammered brass details convey both dynamics and elegance to bring a new contemporary verve into refined interiors. Finding beauty in the most unexpected places, this contemporary coffee table is inspired by authentic karst formations created by surface dissolution, freezing, or thawing of dolomite rocks. Born from cold and freshly cracked to show off the world rich, golden interior. Designed by Boca do Lobo",https://www.brabbu.com/resources/images/products/841/gallery/01.jpg,,,,,,,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/casegoods/lapiaz-poplar/center-table,28/04/2023,brabbu
LAPIAZ WALNUT CENTER TABLE,LAPIAZ WALNUT CENTER TABLE,casegoods,Center Tables,"Lapiaz square center table takes exceptional craftsmanship and design to a new realm. A functional artwork conceived in three modules for unexpected combinations. Its organic features are achieved through the manual fitting of the polished brass sheet and finished with a warm walnut veneer. The hammered brass details convey both dynamics and elegance to bring a new contemporary verve into refined interiors. Finding beauty in the most unexpected places, this contemporary coffee table is inspired by authentic karst formations created by surface dissolution, freezing, or thawing of dolomite rocks. Born from cold and freshly cracked to show off the world rich, golden interior. Designed by Boca do Lobo",https://www.brabbu.com/resources/images/products/844/gallery/01.jpg,,,,,,,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/casegoods/lapiaz-walnut/center-table,28/04/2023,brabbu
MAYER BLACK CENTER TABLE,MAYER BLACK CENTER TABLE,casegoods,Center Tables,"The ultimate expression of a luxurious lifestyle, the Mayer Black Center Table is made of high-quality noble materials, such as brass and Nero Marquina marble. Designed for a lavish indoor space, this Center Table is the perfect piece for a sophisticated living room.",https://www.brabbu.com/resources/images/products/869/gallery/01.jpg,,,,,,,,,,https://www.youtube.com/embed/gf_Tt02I2W4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,,https://www.brabbu.com/home/product/casegoods/mayer-black/center-table,28/04/2023,brabbu
AGRA CONSOLE,AGRA CONSOLE,casegoods,Sideboards & Consoles,"
				<p></p><p></p>



Agra is the modest setting of one of the most famous monuments in the world, the Taj Mahal, also known as the marble mausoleum. Just like it, AGRA Console Table is an impressive display of craftsmanship and elegance. Made of Estremoz marble with brass details, this marble console table will add refined grace to any room of your choice.



<br><p></p>			",https://www.brabbu.com/resources/images/products/56/gallery/agra-white-marble-console-2.jpg,https://www.brabbu.com/resources//images/products/56/gallery/previews/agra-white-marble-console-5.jpg,https://www.brabbu.com/resources//images/products/56/gallery/previews/agra-white-marble-console-1.jpg,https://www.brabbu.com/resources//images/products/56/gallery/previews/agra-white-marble-console-1.jpg,https://www.brabbu.com/resources//images/products/56/gallery/previews/agra-white-marble-console-1.jpg,https://www.brabbu.com/resources//images/products/56/gallery/previews/agra-white-marble-console-1.jpg,https://www.brabbu.com/resources//images/products/56/gallery/previews/agra-white-marble-console-1.jpg,https://www.brabbu.com/resources//images/products/56/gallery/previews/agra-white-marble-console-1.jpg,https://www.brabbu.com/resources//images/products/56/gallery/previews/agra-white-marble-console-1.jpg,https://www.brabbu.com/resources//images/products/56/gallery/previews/agra-white-marble-console-1.jpg,https://www.youtube.com/embed/sy7dce-fU6E?rel=0,In Stock,"
                        DIMENSIONS<br>Width 140 cm | 55,1”<br>Depth 40 cm | 15,8”<br>Height 90 cm | 35,5”<div><br>MATERIALS<br>

<b></b>Structure in Estremoz marble with gold plated details.<b>
</b></div><div>
<br></div><div><br><br></div>                        ",https://www.brabbu.com/product/casegoods/agra/console/,28/04/2023,brabbu
CASSIS CONSOLE,CASSIS CONSOLE,casegoods,Sideboards & Consoles,"
				<p>



The yearning desire for the perfect balance between strength and elegance led our designers to create the CASSIS Console. It features a structure in antique brushed brass and drawers and a shelf in poplar wood veneer with palisander wood veneer. This wood console table is the touch of Nature that every home decor longs for.



<br></p>			",https://www.brabbu.com/resources/images/products/133/gallery/cassis-sideboard-1-HR.jpg,https://www.brabbu.com/resources//images/products/133/gallery/previews/cassis-sideboard-2-HR.jpg,,,,,,,,,https://www.youtube.com/embed/vCgPrD_nLhg?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 140 cm | 55,1""<br>Depth 40 cm | 15,7""<br>Height 90 cm | 35,4<div><br>MATERIALS<br>

<b></b>Structure in antique brushed brass and drawers and shelf in poplar wood veneer with pallisander wood veneer.

<br></div><div><br><br></div>                        ",https://www.brabbu.com/product/casegoods/cassis/console/,28/04/2023,brabbu
CAY CONSOLE,CAY CONSOLE,casegoods,Sideboards & Consoles,"
				<p></p><p></p>



Nature in its rawest form flows through CAY Console Table as lava flows from a volcano eruption. With a tabletop in bronze glass and a base in casted brass, this entryway console table embodies nature’s ultimate scream. Allow yourself to hear the call, feeling its strength and reflecting it into your urban lifestyle.



<br><p></p>			",https://www.brabbu.com/resources/images/products/135/gallery/cay-console-1.jpg,https://www.brabbu.com/resources//images/products/135/gallery/previews/cay-console-2.jpg,https://www.brabbu.com/resources//images/products/135/gallery/previews/cay-console-3.jpg,https://www.brabbu.com/resources//images/products/135/gallery/previews/cay-console-3.jpg,https://www.brabbu.com/resources//images/products/135/gallery/previews/cay-console-3.jpg,https://www.brabbu.com/resources//images/products/135/gallery/previews/cay-console-3.jpg,https://www.brabbu.com/resources//images/products/135/gallery/previews/cay-console-3.jpg,https://www.brabbu.com/resources//images/products/135/gallery/previews/cay-console-3.jpg,https://www.brabbu.com/resources//images/products/135/gallery/previews/cay-console-3.jpg,https://www.brabbu.com/resources//images/products/135/gallery/previews/cay-console-3.jpg,https://www.youtube.com/embed/sy7dce-fU6E?rel=0,In Stock,"
                        DIMENSIONS<br>Width 86 cm | 33,85”<br>Depth 43 cm | 16,92”<br>Height 82 cm | 33,86”<div><br>MATERIALS

<b><p></p></b><p>Structure in casted brass.</p><p>Top in bronze glass.</p><b><p></p></b></div><div><br>

<br></div>                        ",https://www.brabbu.com/product/casegoods/cay/console/,28/04/2023,brabbu
KYAN CONSOLE,KYAN CONSOLE,casegoods,Sideboards & Consoles,"
				<p>



The incredible Beijing skyline inspired our designers to create KYAN Console Table, a strong and edgy furniture item. Featuring a top in bronze glass and a base in oxidized corten steel matte, this modern steel console table tells a story with an unfinished end. Place it in any modern home design and witness fierce design come to life.

</p>			",https://www.brabbu.com/resources/images/products/137/gallery/PRESS-540X505-1.jpg,https://www.brabbu.com/resources//images/products/137/gallery/previews/167x93_thumbnail%20pag%20produto-2.jpg,https://www.brabbu.com/resources//images/products/137/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/137/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/137/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/137/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/137/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/137/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/137/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.brabbu.com/resources//images/products/137/gallery/previews/167x93_thumbnail%20pag%20produto-3.jpg,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,Made by Order,"
                        DIMENSIONS<br>Width 180 cm | 70,86""<br>Depth 35 cm | 13,77""<br>Height 75 cm | 29,53""<div><br>MATERIALS<br>

<b><p></p></b><p>Structure in oxidized corten steel matte.<br>Top in bronze glass.<br></p><b><p></p></b><br>

<br></div><div><br><br></div>                        ",https://www.brabbu.com/product/casegoods/kyan/console/,28/04/2023,brabbu
BARAKA  SIDEBOARD,BARAKA  SIDEBOARD,casegoods,Sideboards & Consoles,"
				<p></p><div><div><div><div><p></p><div><div><div><p></p></div></div></div><div><div><div><p></p></div></div></div>



Baraka is an ancient Sufi word that means ''a blessing - the breath of life -, or essence of life'' from which the evolutionary process unfolds. The spirit or BARAKA inspired the creation of this modern wood sideboard that has a strucure in walnut root veneer matte and polished brass details, with the interior in poplar wood veneer, shelves in smoked glass and a base in brushed aged matte brass.



<br><p></p></div></div></div></div><p></p>			",https://www.brabbu.com/resources/images/products/640/gallery/Baraka-sideboard-1-540x505.jpg,https://www.brabbu.com/resources//images/products/640/gallery/previews/Baraka-sideboard-3-167x93.jpg,https://www.brabbu.com/resources//images/products/640/gallery/previews/Baraka-sideboard-7-167x93.jpg,https://www.brabbu.com/resources//images/products/640/gallery/previews/Baraka-sideboard-7-167x93.jpg,https://www.brabbu.com/resources//images/products/640/gallery/previews/Baraka-sideboard-7-167x93.jpg,https://www.brabbu.com/resources//images/products/640/gallery/previews/Baraka-sideboard-7-167x93.jpg,https://www.brabbu.com/resources//images/products/640/gallery/previews/Baraka-sideboard-7-167x93.jpg,https://www.brabbu.com/resources//images/products/640/gallery/previews/Baraka-sideboard-7-167x93.jpg,https://www.brabbu.com/resources//images/products/640/gallery/previews/Baraka-sideboard-7-167x93.jpg,https://www.brabbu.com/resources//images/products/640/gallery/previews/Baraka-sideboard-7-167x93.jpg,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,In Stock,"
                        <p></p><p></p><p></p><div><div><div><p></p><p></p></div></div></div><div><p>DIMENSIONS</p><p>WIDTH&nbsp;240 cm | 94,48""</p><p>DEPTH&nbsp;50 cm | 19,68"" </p><p>HEIGHT 90 cm | 35,43""</p><p>MATERIALS</p><p>Structure in walnut root veneer matte with polished brass details.</p><p>Interior in poplar wood veneer matte with shelves in smoked glass.</p><p>Base in brushed aged matte brass.</p><p></p></div><div><p><br>

<br></p></div><br><p></p><p></p><p></p><p></p><p></p><p></p><p></p><p></p>                        ",https://www.brabbu.com/product/casegoods/baraka-/sideboard/,28/04/2023,brabbu
HUANG SIDEBOARD,HUANG SIDEBOARD,casegoods,Sideboards & Consoles,"
				<p>



Huang is a mountain range in eastern China known for its spectacular scenery. Inspired by this magnificence, our designers created HUANG Sideboard. It features an outside in walnut root veneer, an inside in rosewood veneer and details in matte hammered brushed aged brass. This wood sideboard cabinet with drawers brings instant character to modern interior design.



<br></p>			",https://www.brabbu.com/resources/images/products/418/gallery/huang-sideboard-1-540x505.jpg,https://www.brabbu.com/resources//images/products/418/gallery/previews/huang-sideboard-1.jpg,https://www.brabbu.com/resources//images/products/418/gallery/previews/huang-sideboard-2.jpg,https://www.brabbu.com/resources//images/products/418/gallery/previews/huang-sideboard-2.jpg,https://www.brabbu.com/resources//images/products/418/gallery/previews/huang-sideboard-2.jpg,https://www.brabbu.com/resources//images/products/418/gallery/previews/huang-sideboard-2.jpg,https://www.brabbu.com/resources//images/products/418/gallery/previews/huang-sideboard-2.jpg,https://www.brabbu.com/resources//images/products/418/gallery/previews/huang-sideboard-2.jpg,https://www.brabbu.com/resources//images/products/418/gallery/previews/huang-sideboard-2.jpg,https://www.brabbu.com/resources//images/products/418/gallery/previews/huang-sideboard-2.jpg,https://www.youtube.com/embed/E6pzbsPdQOs?rel=0,In Stock,"
                        <p>

DIMENSIONS
<br>WIDTH 220 cm | 86,6""
<br>DEPTH 50 cm | 19,7""
<br>HEIGHT 87 cm | 34,3""&nbsp;</p><p>MATERIALS
<br>

<b></b>Structure in matte walnut root veneer (outside) and in matte palisander veneer (inside), with brushed aged and hammed matte brass base.</p><p>Door and drawer handles in casted aged brass matte and shelves in smoked glass.</p>                        ",https://www.brabbu.com/product/casegoods/huang/sideboard/,28/04/2023,brabbu
ARDARA CONSOLE,ARDARA CONSOLE,casegoods,Sideboards & Consoles,,https://www.brabbu.com/resources/images/products/131/gallery/5.jpg,https://www.brabbu.com/resources/images/products/131/gallery/2.jpg,https://www.brabbu.com/resources/images/products/131/gallery/3.jpg,https://www.brabbu.com/resources/images/products/131/gallery/4.jpg,https://www.brabbu.com/resources/images/products/131/gallery/5.jpg,https://www.brabbu.com/resources/images/products/131/gallery/8.jpg,https://www.brabbu.com/resources/images/products/131/gallery/9.jpg,https://www.brabbu.com/resources/images/products/131/gallery/10.jpg,,,https://www.youtube.com/embed/g1UgLMEQv_k?showinfo=0,IN STOCK,,https://www.brabbu.com/home/product/casegoods/ardara/console,28/04/2023,brabbu
ARDARA II CONSOLE,ARDARA II CONSOLE,casegoods,Sideboards & Consoles,"



Dolmens are ancient stone monuments from the Neolithic period. These unique structures were the inspiration behind the ARDARA Console Table. With a finish in black faux-marble painting glossy, this modern hallway console table will give a unique twist to any modern contemporary interior design.

",https://www.brabbu.com/resources/images/products/715/gallery/ardara-ii-console-1.jpg,https://www.brabbu.com/resources/images/products/715/gallery/ardara-ii-console-2.jpg,https://www.brabbu.com/resources/images/products/715/gallery/Ardara%20Black%2010.jpg,https://www.brabbu.com/resources/images/products/715/gallery/ardara-ii-console-3.jpg,,,,,,,https://www.youtube.com/embed/g1UgLMEQv_k?showinfo=0,IN STOCK,,https://www.brabbu.com/home/product/casegoods/ardara-ii/console,28/04/2023,brabbu
BASTEI CONSOLE,BASTEI CONSOLE,casegoods,Sideboards & Consoles,"<b></b>





Linked by a bridge, Bastei is one of the most famous rock formations in Germany. To honour such outstanding beauty, our designers created BASTEI Console Table. With a tabletop in glossy walnut root veneer and a base in glossy gold leaf, this modern entryway console table will steal all the attention of any interior design style.





<br>",https://www.brabbu.com/resources/images/products/621/gallery/19.jpg,https://www.brabbu.com/resources/images/products/621/gallery/2.jpg,https://www.brabbu.com/resources/images/products/621/gallery/3.jpg,https://www.brabbu.com/resources/images/products/621/gallery/4.jpg,https://www.brabbu.com/resources/images/products/621/gallery/5.jpg,https://www.brabbu.com/resources/images/products/621/gallery/6.jpg,https://www.brabbu.com/resources/images/products/621/gallery/7.jpg,https://www.brabbu.com/resources/images/products/621/gallery/8.jpg,https://www.brabbu.com/resources/images/products/621/gallery/10.jpg,https://www.brabbu.com/resources/images/products/621/gallery/9.jpg,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,IN STOCK,,https://www.brabbu.com/home/product/casegoods/bastei/console,28/04/2023,brabbu
BASTEI FAUX MARBLE CONSOLE,BASTEI FAUX MARBLE CONSOLE,casegoods,Sideboards & Consoles,"
				<p>



Bastei is one of the most famous rock formations in Germany, that is linked by a bridge. Honouring such outstanding beauty and natural design, our designers created the BASTEI Faux-Marble Console Table. With a structure in faux marble Nero Portoro, this modern console table will be able to fit in any home decor, becoming the focus point of any hallway or living room design.



<br></p>			",https://www.brabbu.com/resources/images/products/779/gallery/1_540x505.jpg,https://www.brabbu.com/resources//images/products/779/gallery/previews/02.jpg,https://www.brabbu.com/resources//images/products/779/gallery/previews/03.jpg,https://www.brabbu.com/resources//images/products/779/gallery/previews/03.jpg,https://www.brabbu.com/resources//images/products/779/gallery/previews/03.jpg,https://www.brabbu.com/resources//images/products/779/gallery/previews/03.jpg,https://www.brabbu.com/resources//images/products/779/gallery/previews/03.jpg,https://www.brabbu.com/resources//images/products/779/gallery/previews/03.jpg,https://www.brabbu.com/resources//images/products/779/gallery/previews/03.jpg,https://www.brabbu.com/resources//images/products/779/gallery/previews/03.jpg,https://www.youtube.com/embed/gf_Tt02I2W4?rel=0,Made by Order,"
                        <p>

DIMENSIONS</p><p>

WIDTH 

160 cm | 62,99”




<br></p><p>



DEPTH&nbsp; 39 cm | 15,35”




</p><p>

HEIGHT 

89 cm | 35,03”











<br></p><p><br></p><p>

MATERIALS</p><p>TABLE TOP 



Faux Marble Nero Portoro


&nbsp;</p><p>STRUCTURE 



Faux Marble Nero Portoro





<br></p>                        ",https://www.brabbu.com/product/casegoods/bastei-faux-marble/console/,28/04/2023,brabbu
