product_code,product_name,category1,category2,description,image1,image2,image3,image4,image5,imageUrl6,imageUrl7,imageUrl8,imageUrl9,imageUrl10,video,availability,pageUrl,scrape_date,supplier
CAYO BOLD ARMCHAIR,CAYO BOLD ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>



The Cuban Cayo Island is a nature’s wonder with beautiful landscapes and an impressive green sea. This beauty inspired the creation of the CAYO Velvet Armchair, a fully upholstered chair that overflows elegance. Use this modern blue velvet armchair design in a modern living room set or bedroom design and achieve a polished and stylish look.



<br><p></p>			",https://www.brabbu.com/resources/images/products/190/gallery/540x505-cayo-armchair-1.jpg,https://www.brabbu.com/resources//images/products/190/gallery/previews/167x93-cayo-armchair-2.jpg,https://www.brabbu.com/resources//images/products/190/gallery/previews/167x93-cayo-armchair-3.jpg,https://www.brabbu.com/resources//images/products/190/gallery/previews/167x93-cayo-armchair-3.jpg,https://www.brabbu.com/resources//images/products/190/gallery/previews/167x93-cayo-armchair-3.jpg,https://www.brabbu.com/resources//images/products/190/gallery/previews/167x93-cayo-armchair-3.jpg,https://www.brabbu.com/resources//images/products/190/gallery/previews/167x93-cayo-armchair-3.jpg,https://www.brabbu.com/resources//images/products/190/gallery/previews/167x93-cayo-armchair-3.jpg,https://www.brabbu.com/resources//images/products/190/gallery/previews/167x93-cayo-armchair-3.jpg,https://www.brabbu.com/resources//images/products/190/gallery/previews/167x93-cayo-armchair-3.jpg,,,https://www.brabbu.com/product/upholstery/cayo-bold/armchair/,20/04/2023,brabbu
JAVA ARMCHAIR,JAVA ARMCHAIR,upholstery,Armchairs,"
				The unbridled desire to discover the world led us to Java, an Indonesian island known for its stunning landscapes. JAVA Armchair took inspiration from this beauty. This modern orange velvet armchair is fully upholstered in this lush fabric and will transform any modern setting it is in, elevating any living room design.			",https://www.brabbu.com/resources/images/products/204/gallery/java-armchair-1-HR.jpg,https://www.brabbu.com/resources//images/products/204/gallery/previews/java-armchair-2-HR.jpg,https://www.brabbu.com/resources//images/products/204/gallery/previews/java-armchair-4-HR.jpg,https://www.brabbu.com/resources//images/products/204/gallery/previews/java-armchair-4-HR.jpg,https://www.brabbu.com/resources//images/products/204/gallery/previews/java-armchair-4-HR.jpg,https://www.brabbu.com/resources//images/products/204/gallery/previews/java-armchair-4-HR.jpg,https://www.brabbu.com/resources//images/products/204/gallery/previews/java-armchair-4-HR.jpg,https://www.brabbu.com/resources//images/products/204/gallery/previews/java-armchair-4-HR.jpg,https://www.brabbu.com/resources//images/products/204/gallery/previews/java-armchair-4-HR.jpg,https://www.brabbu.com/resources//images/products/204/gallery/previews/java-armchair-4-HR.jpg,,,https://www.brabbu.com/product/upholstery/java/armchair/,20/04/2023,brabbu
JOURNEY ARMCHAIR,JOURNEY ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>



After a long day and a long way home, JOURNEY Bonnet Chair was created to provide the feeling of intense rest. Fully upholstered in synthetic leather with a nickel nailhead trim, this modern black leather armchair is perfect for maximum relaxation, closing off the world around it. Set it in any modern classic living room set and see this space come to life.



<br><p></p>			",https://www.brabbu.com/resources/images/products/205/gallery/journey-armchair-1-HR.jpg,,,,,,,,,,,,https://www.brabbu.com/product/upholstery/journey/armchair/,20/04/2023,brabbu
NAMIB ARMCHAIR,NAMIB ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>



Namib desert is one of the oldest and largest deserts in the world and NAMIB Armchair pays tribute to it. This powerful highback satin upholstered armchair has legs in high gloss black lacquered, embodying an invigorating strength. It is the perfect twist on a classic product that will transform any modern classic living room set.



<br><p></p>			",https://www.brabbu.com/resources/images/products/274/gallery/namib-armchair-1-HR.jpg,https://www.brabbu.com/resources//images/products/274/gallery/previews/namib-armchair-2-HR.jpg,https://www.brabbu.com/resources//images/products/274/gallery/previews/namib-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/274/gallery/previews/namib-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/274/gallery/previews/namib-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/274/gallery/previews/namib-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/274/gallery/previews/namib-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/274/gallery/previews/namib-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/274/gallery/previews/namib-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/274/gallery/previews/namib-armchair-3-HR.jpg,,In Stock,https://www.brabbu.com/product/upholstery/namib/armchair/,20/04/2023,brabbu
NUKA ARMCHAIR,NUKA ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/212/gallery/05.jpg,https://www.brabbu.com/resources/images/products/212/gallery/02.jpg,https://www.brabbu.com/resources/images/products/212/gallery/03.jpg,https://www.brabbu.com/resources/images/products/212/gallery/04.jpg,https://www.brabbu.com/resources/images/products/212/gallery/05.jpg,https://www.brabbu.com/resources/images/products/212/gallery/NUKA%20Armchair.jpg,https://www.brabbu.com/resources/images/products/212/gallery/nuka%20armchair_amb%202.jpg,https://www.brabbu.com/resources/images/products/212/gallery/nuka+cay%20side%20table+cay%20wall.jpg,,,https://www.youtube.com/embed/sy7dce-fU6E?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/nuka/armchair,20/04/2023,brabbu
OREAS ARMCHAIR,OREAS ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>



According to Greek mythology, Oreas is the God of the mountains. OREAS Armchair pays tribute to it. Fully upholstered in soft grey velvet, this channel-tufted chair is the perfect addition to any modern living room set.



<br><p></p>			",https://www.brabbu.com/resources/images/products/216/gallery/oreas-armchair.jpg,,,,,,,,,,,,https://www.brabbu.com/product/upholstery/oreas/armchair/,20/04/2023,brabbu
PLUM ARMCHAIR,PLUM ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>



PLUM is a throwback to the past with a contemporary touch. With matte aged brass legs, this fully upholstered synthetic leather armchair celebrates grandeur and opulence. Place it in a living room set or an office and this modern leather armchair will instantly add a sophisticated feel.



<br><p></p>			",https://www.brabbu.com/resources/images/products/302/gallery/plum-armchair-1-550x514.jpg,https://www.brabbu.com/resources//images/products/302/gallery/previews/plum-armchair-2-167x93.jpg,https://www.brabbu.com/resources//images/products/302/gallery/previews/plum-armchair-3-167x93.jpg,https://www.brabbu.com/resources//images/products/302/gallery/previews/plum-armchair-3-167x93.jpg,https://www.brabbu.com/resources//images/products/302/gallery/previews/plum-armchair-3-167x93.jpg,https://www.brabbu.com/resources//images/products/302/gallery/previews/plum-armchair-3-167x93.jpg,https://www.brabbu.com/resources//images/products/302/gallery/previews/plum-armchair-3-167x93.jpg,https://www.brabbu.com/resources//images/products/302/gallery/previews/plum-armchair-3-167x93.jpg,https://www.brabbu.com/resources//images/products/302/gallery/previews/plum-armchair-3-167x93.jpg,https://www.brabbu.com/resources//images/products/302/gallery/previews/plum-armchair-3-167x93.jpg,,,https://www.brabbu.com/product/upholstery/plum/armchair/,20/04/2023,brabbu
SIKA ARMCHAIR,SIKA ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>



Sika is a deer specimen rooted in Japan whose strength and elegance inspired SIKA Armchair. The most distinctive features of this high back winged armchair are the button detailing on the inner back, the nailhead trim and the brass details of the arms. Upholstered in synthetic leather, the SIKA High-Back Armchair fits a strong living room set.



<br><p></p>			",https://www.brabbu.com/resources/images/products/218/gallery/sika-armchair-1-HR.jpg,https://www.brabbu.com/resources//images/products/218/gallery/previews/sika-armchair-2-HR.jpg,https://www.brabbu.com/resources//images/products/218/gallery/previews/sika-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/218/gallery/previews/sika-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/218/gallery/previews/sika-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/218/gallery/previews/sika-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/218/gallery/previews/sika-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/218/gallery/previews/sika-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/218/gallery/previews/sika-armchair-3-HR.jpg,https://www.brabbu.com/resources//images/products/218/gallery/previews/sika-armchair-3-HR.jpg,,In Stock,https://www.brabbu.com/product/upholstery/sika/armchair/,20/04/2023,brabbu
SIKA II ARMCHAIR,SIKA II ARMCHAIR,upholstery,Armchairs,"
				<p>

Sika is a deer specimen rooted in Japan whose strength and elegance inspired SIKA Velvet Armchair. The most distinctive features of this fully upholstered red velvet armchair are the button detailing on the inner back and the brass handhold. That is why SIKA Red Velvet Armchair fits a strong living room set.

 <br></p>			",https://www.brabbu.com/resources/images/products/738/gallery/540x505_1.jpg,https://www.brabbu.com/resources//images/products/738/gallery/previews/167x93_2.jpg,https://www.brabbu.com/resources//images/products/738/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/738/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/738/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/738/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/738/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/738/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/738/gallery/previews/167x93_3.jpg,https://www.brabbu.com/resources//images/products/738/gallery/previews/167x93_3.jpg,,In Stock,https://www.brabbu.com/product/upholstery/sika-ii/armchair/,20/04/2023,brabbu
ZULU ARMCHAIR,ZULU ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>



Zulu is the largest ethnic group in South Africa and the one who inspired the ZULU Armchair. Fully upholstered in cotton velvet, this button-tufted armchair is full of personality. The ZULU Velvet Armchair is the ideal modern velvet armchair for any modern living room setting.



<br><p></p>			",https://www.brabbu.com/resources/images/products/221/gallery/zulu-armchair-1-HR.jpg,https://www.brabbu.com/resources//images/products/221/gallery/previews/zulu-armchair-2-HR.jpg,,,,,,,,,,In Stock,https://www.brabbu.com/product/upholstery/zulu/armchair/,20/04/2023,brabbu
NAJ BOLD ARMCHAIR,NAJ BOLD ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/213/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/213/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/213/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/213/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/213/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/213/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/213/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/213/gallery/8_800x500.jpg,,,https://www.youtube.com/embed/--lYrTHOd_A?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/naj-bold/armchair,20/04/2023,brabbu
OKA ARMCHAIR,OKA ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/215/gallery/oka-armchair-5%20-%202.jpg,https://www.brabbu.com/resources/images/products/215/gallery/oka-armchair-5-HR.jpg,https://www.brabbu.com/resources/images/products/215/gallery/oka-armchair-5%20-3.jpg,https://www.brabbu.com/resources/images/products/215/gallery/oka-armchair-5-5.jpg,https://www.brabbu.com/resources/images/products/215/gallery/oka-armchair-5%20-%202.jpg,https://www.brabbu.com/resources/images/products/215/gallery/oka-armchair-5-6.jpg,https://www.brabbu.com/resources/images/products/215/gallery/oka-armchair-5-%207.jpg,https://www.brabbu.com/resources/images/products/215/gallery/oka-armchair-5-7.jpg,,,https://www.youtube.com/embed/--lYrTHOd_A?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/oka-bold/armchair,20/04/2023,brabbu
RUKAY BOLD ARMCHAIR,RUKAY BOLD ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>



Rukay people are known for their attention to detail. Taking inspiration from the people who live in the mountain, our designers created RUKAY Bold Armchair. The structure of this upholstered chair was designed to bring firmness and comfort to your body. As a stylish occasional chair, this mid-century modern green velvet upholstered armchair will spice up any room.



<br><p></p>			",https://www.brabbu.com/resources/images/products/217/gallery/rukay-armchair-1.jpg,https://www.brabbu.com/resources//images/products/217/gallery/previews/rukay-armchair-2.jpg,https://www.brabbu.com/resources//images/products/217/gallery/previews/rukay-armchair-5.jpg,https://www.brabbu.com/resources//images/products/217/gallery/previews/rukay-armchair-5.jpg,https://www.brabbu.com/resources//images/products/217/gallery/previews/rukay-armchair-5.jpg,https://www.brabbu.com/resources//images/products/217/gallery/previews/rukay-armchair-5.jpg,https://www.brabbu.com/resources//images/products/217/gallery/previews/rukay-armchair-5.jpg,https://www.brabbu.com/resources//images/products/217/gallery/previews/rukay-armchair-5.jpg,https://www.brabbu.com/resources//images/products/217/gallery/previews/rukay-armchair-5.jpg,https://www.brabbu.com/resources//images/products/217/gallery/previews/rukay-armchair-5.jpg,,In Stock,https://www.brabbu.com/product/upholstery/rukay-bold/armchair/,20/04/2023,brabbu
TELLUS BOLD ARMCHAIR,TELLUS BOLD ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/220/gallery/1.jpg,https://www.brabbu.com/resources/images/products/220/gallery/2.jpg,https://www.brabbu.com/resources/images/products/220/gallery/3.jpg,https://www.brabbu.com/resources/images/products/220/gallery/4.jpg,,,,,,,https://www.youtube.com/embed/aQ6Sy2fJa10?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/tellus-bold/armchair,20/04/2023,brabbu
ANDES ARMCHAIR,ANDES ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/128/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/128/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/128/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/128/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/128/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/128/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/128/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/128/gallery/8_800x500.jpg,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/andes/armchair,20/04/2023,brabbu
BATAK BOLD ARMCHAIR,BATAK BOLD ARMCHAIR,upholstery,Armchairs,"

",https://www.brabbu.com/resources/images/products/132/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/132/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/132/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/132/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/132/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/132/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/132/gallery/7_800x500.jpg,,,,https://www.youtube.com/embed/--lYrTHOd_A?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/batak-bold/armchair,20/04/2023,brabbu
BEGONIA ARMCHAIR,BEGONIA ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/134/gallery/13_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/134/gallery/2_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/134/gallery/3-800x500_2_.jpg,https://www.brabbu.com/resources/images/products/134/gallery/4_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/134/gallery/5_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/134/gallery/6_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/134/gallery/7_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/134/gallery/8_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/134/gallery/9_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/134/gallery/10_800x500_2_.jpg,https://www.youtube.com/embed/--lYrTHOd_A?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/begonia/armchair,20/04/2023,brabbu
BEGONIA SWIVEL ARMCHAIR,BEGONIA SWIVEL ARMCHAIR,upholstery,Armchairs,"Begonia is a beautiful flower from tropical countries. Inspired by its warm energies and the bold shape of its petals, our designers conceived BEGONIA Swivel Armchair. This modern armchair has charming curves and soft cotton velvet upholstery making it the perfect curved back armchair for an elegant interior design.",https://www.brabbu.com/resources/images/products/872/gallery/8.jpg,https://www.brabbu.com/resources/images/products/872/gallery/2.jpg,https://www.brabbu.com/resources/images/products/872/gallery/3.jpg,https://www.brabbu.com/resources/images/products/872/gallery/4.jpg,https://www.brabbu.com/resources/images/products/872/gallery/5.jpg,https://www.brabbu.com/resources/images/products/872/gallery/6.jpg,https://www.brabbu.com/resources/images/products/872/gallery/7.jpg,https://www.brabbu.com/resources/images/products/872/gallery/8.jpg,https://www.brabbu.com/resources/images/products/872/gallery/9.jpg,https://www.brabbu.com/resources/images/products/872/gallery/10.jpg,https://www.youtube.com/embed/5CGLYNY82A4?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/begonia-swivel/armchair,20/04/2023,brabbu
BOURBON ARMCHAIR,BOURBON ARMCHAIR,upholstery,Armchairs,"

With origins in France, the House of Bourbon was a dynasty known for its class and splendour. BOURBON Velvet Armchair embodies this grandeur through its button-tufted inner back, rich cotton velvet and ebony wood veneer legs. This modern upholstered green velvet armchair makes up any refined ambience.

<br>",https://www.brabbu.com/resources/images/products/189/gallery/6_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/189/gallery/2_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/189/gallery/3-800x500_2_.jpg,https://www.brabbu.com/resources/images/products/189/gallery/4_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/189/gallery/5_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/189/gallery/6_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/189/gallery/7_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/189/gallery/8_800x500_2_.jpg,https://www.brabbu.com/resources/images/products/189/gallery/9_800x500_2_.jpg,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/bourbon/armchair,20/04/2023,brabbu
CLERK ARMCHAIR,CLERK ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/191/gallery/clerk-armchair-3.jpg,https://www.brabbu.com/resources/images/products/191/gallery/clerk-armchair-8.jpg,https://www.brabbu.com/resources/images/products/191/gallery/clerk-armchair-9.jpg,https://www.brabbu.com/resources/images/products/191/gallery/clerk-armchair-1.jpg,https://www.brabbu.com/resources/images/products/191/gallery/clerk-armchair-2.jpg,https://www.brabbu.com/resources/images/products/191/gallery/clerk-armchair-3.jpg,https://www.brabbu.com/resources/images/products/191/gallery/clerk-armchair-4.jpg,https://www.brabbu.com/resources/images/products/191/gallery/clerk-armchair-5.jpg,https://www.brabbu.com/resources/images/products/191/gallery/clerk-armchair-6.jpg,,https://www.youtube.com/embed/E6pzbsPdQOs?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/clerk/armchair,20/04/2023,brabbu
COMO ARMCHAIR,COMO ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/192/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/192/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/192/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/192/gallery/4_800x500.jpg,https://www.brabbu.com/resources/images/products/192/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/192/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/192/gallery/7_800x500.jpg,,,,https://www.youtube.com/embed/k4mCdYEEfUM?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/como/armchair,20/04/2023,brabbu
COMO SWIVEL ARMCHAIR,COMO SWIVEL ARMCHAIR,upholstery,Armchairs,"Located in Italy, Lake Como is known for its dramatic scenery and lovely water lilies. Paying tribute to this natural breathtaking beauty, COMO Swivel Armchair promises to have an outstanding presence. This modern swivel armchair is upholstered in velvet, being the perfect addition to any interior.&nbsp;",https://www.brabbu.com/resources/images/products/875/gallery/8.jpg,https://www.brabbu.com/resources/images/products/875/gallery/2.jpg,https://www.brabbu.com/resources/images/products/875/gallery/3.jpg,https://www.brabbu.com/resources/images/products/875/gallery/4.jpg,https://www.brabbu.com/resources/images/products/875/gallery/5.jpg,https://www.brabbu.com/resources/images/products/875/gallery/6.jpg,https://www.brabbu.com/resources/images/products/875/gallery/7.jpg,https://www.brabbu.com/resources/images/products/875/gallery/8.jpg,https://www.brabbu.com/resources/images/products/875/gallery/9.jpg,https://www.brabbu.com/resources/images/products/875/gallery/10.jpg,https://www.youtube.com/embed/y1hZtHSdWls?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/como-swivel/armchair,20/04/2023,brabbu
DALYAN ARMCHAIR,DALYAN ARMCHAIR,upholstery,Armchairs,"
				<p></p><p></p>



The DALYAN Armchair was inspired by Cleopatra and her opulent and elegant furniture. Upholstered in synthetic leather and legs in matte lacquered matching the fabric, it is the perfect modern upholstered armchair solution for impressive living room decor.



<br><p></p>			",https://www.brabbu.com/resources/images/products/193/gallery/dalyan-armchair-1-HR.jpg,https://www.brabbu.com/resources//images/products/193/gallery/previews/dalyan-armchair-2-HR.jpg,https://www.brabbu.com/resources//images/products/193/gallery/previews/DALYAN%20Armchair.jpg,https://www.brabbu.com/resources//images/products/193/gallery/previews/DALYAN%20Armchair.jpg,https://www.brabbu.com/resources//images/products/193/gallery/previews/DALYAN%20Armchair.jpg,https://www.brabbu.com/resources//images/products/193/gallery/previews/DALYAN%20Armchair.jpg,https://www.brabbu.com/resources//images/products/193/gallery/previews/DALYAN%20Armchair.jpg,https://www.brabbu.com/resources//images/products/193/gallery/previews/DALYAN%20Armchair.jpg,https://www.brabbu.com/resources//images/products/193/gallery/previews/DALYAN%20Armchair.jpg,https://www.brabbu.com/resources//images/products/193/gallery/previews/DALYAN%20Armchair.jpg,,In Stock,https://www.brabbu.com/product/upholstery/dalyan/armchair/,20/04/2023,brabbu
DAVIS ARMCHAIR,DAVIS ARMCHAIR,upholstery,Armchairs,,https://www.brabbu.com/resources/images/products/194/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/194/gallery/1_800x500.jpg,https://www.brabbu.com/resources/images/products/194/gallery/5_800x500.jpg,https://www.brabbu.com/resources/images/products/194/gallery/2_800x500.jpg,https://www.brabbu.com/resources/images/products/194/gallery/3_800x500.jpg,https://www.brabbu.com/resources/images/products/194/gallery/6_800x500.jpg,https://www.brabbu.com/resources/images/products/194/gallery/7_800x500.jpg,https://www.brabbu.com/resources/images/products/194/gallery/8_800x500.jpg,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/davis/armchair,20/04/2023,brabbu
DUKONO ARMCHAIR,DUKONO ARMCHAIR,upholstery,Armchairs,"

As one of Indonesia’s most active volcanoes, Dukono embodies an unpredictable strength. Just like the DUKONO Wingback Chair. A nailhead trim wraps around this high-back chair, making it pop against the synthetic leather upholstery. Place it in modern home decor and watch DUKONO High Back Winged Armchair fill the room with its strong attitude.

",https://www.brabbu.com/resources/images/products/195/gallery/dukono-armchair-32.jpg,https://www.brabbu.com/resources/images/products/195/gallery/dukono-armchair-2.jpg,https://www.brabbu.com/resources/images/products/195/gallery/dukono-armchair-3.jpg,https://www.brabbu.com/resources/images/products/195/gallery/dukono-armchair-4.jpg,https://www.brabbu.com/resources/images/products/195/gallery/dukono-armchair-5.jpg,https://www.brabbu.com/resources/images/products/195/gallery/dukono-armchair-6.jpg,https://www.brabbu.com/resources/images/products/195/gallery/dukono-armchair-7.jpg,https://www.brabbu.com/resources/images/products/195/gallery/dukono-armchair-9.jpg,https://www.brabbu.com/resources/images/products/195/gallery/dukono-armchair-10.jpg,https://www.brabbu.com/resources/images/products/195/gallery/dukono-armchair-11.jpg,https://www.youtube.com/embed/V96YtbPbVF0?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/dukono/armchair,20/04/2023,brabbu
DUKONO II ARMCHAIR,DUKONO II ARMCHAIR,upholstery,Armchairs,"



As one of Indonesia’s most active volcanoes, Dukono embodies an unpredictable strength. Just like DUKONO Velvet Armchair, fully upholstered in grey velvet. Place it in modern home decor and watch DUKONO Grey Velvet Armchair fill the room with its strong attitude.

<br>",https://www.brabbu.com/resources/images/products/739/gallery/dukono-ii-armchair-5.jpg,https://www.brabbu.com/resources/images/products/739/gallery/dukono-ii-armchair-2.jpg,https://www.brabbu.com/resources/images/products/739/gallery/dukono-ii-armchair-3.jpg,https://www.brabbu.com/resources/images/products/739/gallery/dukono-ii-armchair-4.jpg,https://www.brabbu.com/resources/images/products/739/gallery/dukono-ii-armchair-5.jpg,https://www.brabbu.com/resources/images/products/739/gallery/dukono-ii-armchair-6.jpg,https://www.brabbu.com/resources/images/products/739/gallery/dukono-ii-armchair-8.jpg,https://www.brabbu.com/resources/images/products/739/gallery/dukono-ii-armchair-7.jpg,,,https://www.youtube.com/embed/fkz6-yCbrmQ?showinfo=0,IN STOCK,https://www.brabbu.com/home/product/upholstery/dukono-ii/armchair,20/04/2023,brabbu
DUKONO II SWIVEL ARMCHAIR,DUKONO II SWIVEL ARMCHAIR,upholstery,Armchairs,"As one of Indonesia’s most active volcanoes, Dukono embodies an unpredictable strength. Paying homage to this courage, DUKONO II Swivel Armchair is born and ready to set the trend. This fully upholstered grey velvet swivel armchair promises to fill any modern home decor with its strong attitude.&nbsp;",https://www.brabbu.com/resources/images/products/874/gallery/8.jpg,https://www.brabbu.com/resources/images/products/874/gallery/2.jpg,https://www.brabbu.com/resources/images/products/874/gallery/3.jpg,https://www.brabbu.com/resources/images/products/874/gallery/4.jpg,https://www.brabbu.com/resources/images/products/874/gallery/5.jpg,https://www.brabbu.com/resources/images/products/874/gallery/6.jpg,https://www.brabbu.com/resources/images/products/874/gallery/7.jpg,https://www.brabbu.com/resources/images/products/874/gallery/8.jpg,https://www.brabbu.com/resources/images/products/874/gallery/9.jpg,https://www.brabbu.com/resources/images/products/874/gallery/10.jpg,https://www.youtube.com/embed/bIwipVohsog?showinfo=0,LEAD TIME: 4 TO 6 WEEKS,https://www.brabbu.com/home/product/upholstery/dukono-ii-swivel/armchair,20/04/2023,brabbu
